order_id,product_id,quantity,customer_id,order_date,transaction_status,transaction_method
004023f8-89c0-462d-8d0b-ebdaae4ac544,5PD3DD3YD39,51,01HQP4D5CB7TKHQ6DT4YQW4VC9,2023-11-08,pending,PayPal
004c93e0-dfc1-4190-bba7-2a018079b354,6VT4TC0AD68,19,01HQP4D6KCVMTK079T42ARQEW4,2023-12-07,completed,Google Pay
02f693bf-e952-412a-a687-24c5bc8876be,5CQ1KE2YU33,19,01HQP4D4W5NBZTKMEYGET2JK6K,2023-10-05,pending,credit card
03718afe-c1bb-4b2b-a4cc-837087a6bf6d,3HA9HX7DX66,66,01HQP4D5BSWFHK45MM2PYVQXVE,2024-01-05,cancelled,debit card
037b0c7e-2ef2-430f-adf7-45da6ca0293f,9EU9K95PG07,54,01HQP4D4W74P7GXCD6DM43GNNF,2023-08-09,failed,credit card
03f2c521-f477-4212-9075-842321cd4269,6FR0E75YE74,59,01HQP4D5CB7TKHQ6DT4YQW4VC9,2023-06-30,completed,Venmo
044d5dba-3967-4dd5-8f7f-0fb67f5518a2,1MG5J33DQ09,56,01HQP4D4WMR9H5BCVJ0GJ3H1DG,2023-03-10,cancelled,debit card
04fb44c4-9197-4e8a-a72a-0161da4e0b49,4KF2XX1GT05,67,01HQP4D6QCVYC8C5YEGSZD8WF1,2023-06-23,failed,Google Pay
05ce6c75-4a20-45d9-9497-83392c0b5458,1D54NM0XV43,44,01HQP4D4M4BS462897896GE1TX,2023-03-28,cancelled,Apple Pay
06397d42-8f44-47ae-9414-c1ec827def1f,7XR1KY0NP64,40,01HQP4D4VZM5840N01SRATT8Q1,2023-06-11,completed,credit card
069bbc33-7cb7-429e-a37e-a0ad1b58920f,8H99HV5HU19,97,01HQP4D6Q48A6JB99DVVEYGWBQ,2023-02-28,cancelled,Apple Pay
0716171c-fe6f-4045-8eaa-593eada725d7,1QV1FJ6KQ49,27,01HQP4D6K8C8QB3BF9EG5T834W,2023-09-25,cancelled,credit card
08e5c28d-9d95-4107-b622-83fc82f36c50,2H07HR3AN89,40,01HQP4D6KCVMTK079T42ARQEW4,2023-05-13,completed,Google Pay
092f1da5-82df-4b3b-803a-ef9417f13453,9YT2TY0MJ74,76,01HQP4D6KWAFXXZ9KW80KADWNW,2023-07-07,pending,Venmo
0c4bef1e-11f0-44cb-93bb-6d236438dc9c,3UQ6JC1FJ55,80,01HQP4D4WV9F9WEP9ZWPVMTHN6,2023-06-15,in progress,credit card
0c683674-dd4b-4f93-b20a-1e420639a96c,9WW1VF3FE02,74,01HQP4D5BMCSVFR2B8B199C496,2023-04-07,completed,Apple Pay
0c8c167f-5956-4a77-a7f9-0406c5218f48,9Y46P59HU11,89,01HQP4D5CAAB7844AM7220VCRT,2024-02-15,pending,Apple Pay
0cb125b7-839c-4a34-ba8b-84043cf200ce,5Y48F97CT45,2,01HQP4D5AHJHKG757VFA61P6QY,2024-01-16,in progress,Apple Pay
0dbffc92-c5b3-4302-9cdd-9867306e087d,7K27P15UC40,19,01HQP4D4NBPDCJZCRPKNDE5713,2023-09-01,failed,Google Pay
0dde4c19-fb4f-4f4f-b3c3-42c5151d6180,8XR1X90AJ17,20,01HQP4D6F6ZPPAN4N3V2ZQ8F57,2023-12-01,cancelled,debit card
0e2be5eb-a420-49e4-9fb3-13584e822918,7Q83EM8NH08,76,01HQP4D78TZCX81X42WB78345R,2023-05-26,failed,PayPal
0f7fc924-07ac-4815-ba4b-84cf767687b3,3K49CK5RR81,69,01HQP4D6FZH084M1Y5DZ77XRB5,2023-09-26,pending,Google Pay
0fd247a5-cc17-4e6e-9ce4-f6f33c3ea15b,6G57MM7UX85,59,01HQP4D6FXP31471V7T0SJK30N,2023-09-01,cancelled,Venmo
123109de-7007-48b0-ad71-714d10f328f5,9RX4FC8EN00,85,01HQP4D4VY8TA81C6MCW4QW07Q,2023-05-07,pending,Apple Pay
1258ba01-491c-41c9-ad6f-8985bcfb80e6,5WY1G98FX63,93,01HQP4D6FCKXJHEP749D1GRP2M,2023-07-28,completed,credit card
125c0272-9612-4116-a01d-b0bfafd48fd3,5W89AE4RK75,97,01HQP4D4MJ47MGZ929EYG391JR,2023-07-19,pending,Venmo
12939a20-358c-44ec-becb-ad7f910fb863,8AT0WD1CV64,29,01HQP4D6PYA2F0A1EZRM9CTFN8,2023-04-22,completed,Venmo
154196fb-f9fa-4d6a-b9e1-09ebbfc2cfc6,9XR3KP7YH85,20,01HQP4D6M0Y1P41C7KABS57VHD,2023-06-02,cancelled,Google Pay
175076d9-9fa8-4ccc-a5de-1f9b733ef97c,2G08AR3RT08,42,01HQP4D6FT82R95B43M7C64Y3Y,2023-10-12,in progress,debit card
1b0980e7-f662-4bb1-a46c-de25dc7123cc,5TD5FY6VD00,6,01HQP4D5ADG024W0B01ZJKGDWA,2023-08-01,failed,credit card
1ca3c6ab-553d-47c9-bd1a-a4983f54f207,8WK6E16EY82,66,01HQP4D4WRK64KA7SHGZZRW84C,2024-02-25,cancelled,PayPal
1dccb836-f17a-472f-8a20-c0418cc9d995,2DE8UW5MJ89,78,01HQP4D5BZDQ70F7R1MDAPHC0R,2023-12-13,pending,PayPal
1e444cbc-dbbb-49e8-af3b-4fe2ddc42678,2TJ3M64NW79,50,01HQP4D798WSB8VNPPPHYSPHYY,2023-03-24,completed,Apple Pay
1ede96d3-48ad-479a-845f-d2ad68fa02e4,1NW1NY0PP73,7,01HQP4D4WSKM7HRK76MS8QETW0,2024-01-14,completed,debit card
1f148f02-e1f8-4b5e-a07f-40e22ace03e8,3RP5J00EF93,10,01HQP4D6PR18JT16051Y0PHSNN,2023-09-01,pending,Venmo
2048f876-5b81-411d-a3c6-6c9d2b6e62a2,3E62CP6XT50,25,01HQP4D6GBVATM75E4CEPE073P,2023-07-23,in progress,PayPal
21f718ea-f79c-429b-8838-6464fd389ff1,6AX3VG7UD97,15,01HQP4D5AF65KZWACSPRQ5DHPJ,2023-03-31,cancelled,debit card
224e2ae9-004a-4b23-9456-e6e00a186231,5D72V31EC25,79,01HQP4D6JMNQSQ6FWYZYTRDFQX,2023-04-26,completed,Apple Pay
22560953-2c68-4934-89a3-db81fd2fbb1d,4GM0V18FG35,55,01HQP4D5B9WZXV40J2MHB1BAJK,2024-02-09,completed,credit card
22eb0bdf-b770-4d4f-806a-54f681eee14f,8T91R76RF07,86,01HQP4D4MMTSY7TJXMS8T3XY9F,2023-04-26,cancelled,credit card
244463b8-c29c-4184-95cd-c671dfaa865b,3QQ2X11MX98,20,01HQP4D5BXW9BBGA3JM7A6XFND,2023-07-14,completed,Venmo
267a8e6c-a560-4059-9fe7-4288b9fd8df5,4DA2QM4VC71,74,01HQP4D4M0RFRS6AQGT047NA6Z,2023-03-23,cancelled,PayPal
26ab107a-d5e2-417c-91ff-0f1f0f2f64af,1AT9FC6UN05,66,01HQP4D4WMR9H5BCVJ0GJ3H1DG,2023-11-16,in progress,debit card
28b61c34-775f-43f5-a545-8bfa111cc916,8KM5P47NP49,65,01HQP4D4N8Z7G3QNS18HAK9MJP,2023-12-18,in progress,Google Pay
2e5e87e2-f195-43d8-b2ab-018fdf6d2b44,7VY2N40KH94,16,01HQP4D6FQAZK7HVY6Z977F7R3,2023-03-10,failed,debit card
30b9247d-ad22-4952-8df3-4b2da5678bef,3MN8HA6RG92,51,01HQP4D79DCYY3RMMTTE26S1QR,2023-06-20,completed,Google Pay
31e36f56-ddb9-46b9-9063-b75a2f3921e3,1MG5J33DQ09,64,01HQP4D6PF2Q2V7C9HCXEHXGV7,2023-07-18,pending,Apple Pay
335dd0a0-cd7c-4f0a-946a-d18c94416260,4ND6W41QW92,92,01HQP4D6M0Y1P41C7KABS57VHD,2023-06-13,failed,Google Pay
33d99b95-4133-46ce-b69a-14634e6ef75a,1EM0JG5FQ43,62,01HQP4D6G5A1NX4A9Q3YF0C7T7,2023-03-20,in progress,debit card
36e52789-c0fd-4be1-b08e-19d5e1bc88bb,3J07HV4HJ69,81,01HQP4D5C8HK57CP3AK3C3DZXP,2024-01-17,completed,credit card
372ddeb9-8566-4b50-ab2a-c29e1dd7b63d,4GU9Q60GJ24,54,01HQP4D4W2W05172CPX33A26PT,2024-02-13,completed,Venmo
39760aaf-b28c-46bf-9401-3dc099c80742,6A24FN8QP00,9,01HQP4D4ND5DGQ95P9ZYWKAYPH,2023-03-26,completed,Apple Pay
3a0c3604-e93f-48f5-afc2-905509742075,5HH2QP4DH58,71,01HQP4D6ET6MQRS9KMWDM703P7,2023-08-29,in progress,credit card
3a136a48-34c3-4d34-99d5-087b3f8a3f12,5TD5FY6VD00,49,01HQP4D6JTJKZ6593PWYDC32WE,2023-03-05,cancelled,Venmo
3bc2b51d-ad0a-4fe8-bf0e-099bd100ffcf,6NJ9KW1AG66,7,01HQP4D4WPEJ0ZFF4JPY6NPMDZ,2023-07-13,failed,PayPal
3f7335cb-40cd-4c1f-87bd-6b2f13e39920,4K02WH5RU84,33,01HQP4D78TZCX81X42WB78345R,2023-11-08,completed,PayPal
402ecbfb-22df-4da4-98f7-1239c5b7a7ae,1VY5X56HD78,12,01HQP4D6M5N0XP4R9NZZJAF5R5,2023-04-21,pending,credit card
4398f5a0-6b04-470d-9718-ad8dda5be704,9WD3W08JN83,53,01HQP4D5BF68E5KBK27ABBX044,2023-04-26,in progress,Venmo
44365432-301b-46c6-b588-e788c2368bdd,7DR2E19WJ69,59,01HQP4D5A9M1ESQ82FTN6A75F5,2023-11-19,failed,Google Pay
45c9a8dd-8f45-4caa-81d0-dab032649517,9J72C51NG07,73,01HQP4D79ARNP1W1QR0TD9TZB5,2023-12-01,in progress,Google Pay
497d39e0-bfc6-4e9a-a9c3-7c613f1c3ab4,6G52XT3GV96,73,01HQP4D6PPBEXTSZPKWH64AYTT,2024-02-14,completed,PayPal
51079401-947c-4c04-8d9d-c461b95225b6,2RM0NP9TK40,18,01HQP4D6GC0SMN3P7WTA7ZYV51,2023-12-27,cancelled,Google Pay
55b78c96-8e9c-4ddf-9593-00ae8ef753e2,7KN6VV9CC93,98,01HQP4D4ME57GNXNN4QM0RG1FC,2023-08-12,in progress,credit card
55c421c0-a275-4365-b9eb-a2aed5fff181,8FY9Q29QR12,30,01HQP4D4W9KK9P1EG5PC1M9FX5,2023-03-24,pending,PayPal
5658ddd9-6fb2-4466-b730-df3f493616c8,3NH1QX2AU14,25,01HQP4D4MAJVHSJCFAABCZ2SAJ,2023-08-25,failed,PayPal
5830a991-fb90-4261-b990-ecad888c3038,5G81JY9KG59,4,01HQP4D4WRK64KA7SHGZZRW84C,2023-05-06,pending,PayPal
59b03933-3925-496a-bd53-abc539d345d1,7V35PF7FA81,66,01HQP4D6GG30SGNVY3MQV665YE,2024-02-14,failed,credit card
5a9cf955-c339-46db-9a97-fd10573afd26,6MT0UY8TQ82,56,01HQP4D6PF2Q2V7C9HCXEHXGV7,2023-06-07,failed,Google Pay
5ac30415-f4ad-44f8-a070-c55e9a717d03,6J05DK5NE29,10,01HQP4D6MG6QDG2XSRC9SXE70B,2023-06-30,failed,PayPal
5b7869aa-5c5d-49e0-87ec-0f3fb8e5a1a1,8P71FQ3EY86,46,01HQP4D4WG8FYV5YRKJW244DD5,2023-10-24,pending,PayPal
5f29b70f-7c90-432b-b8ac-549512bced65,8G25TE3XJ33,27,01HQP4D4WC58BHP4B380RV10S1,2024-01-12,in progress,Apple Pay
5f7411b3-e5b1-4efd-b614-ca33a923d9f2,9X84U33GJ83,22,01HQP4D6M0Y1P41C7KABS57VHD,2024-01-04,completed,Apple Pay
5f9427ed-be7d-4230-ae74-7c73469c32d6,7K66QN6UM23,75,01HQP4D4W3H22QXDPSVE45PZ70,2023-12-08,in progress,debit card
606e23b3-f509-483f-ad81-804128b68d8b,6MG9MC2NG59,8,01HQP4D4WPEJ0ZFF4JPY6NPMDZ,2023-12-01,cancelled,PayPal
623f0f94-b3b4-4dbf-bfde-41a66994bdca,7YW0Q82XM49,87,01HQP4D6GJ4TC98G6ZQYSDF3S2,2023-11-30,failed,credit card
648abef5-7fc1-4d9d-abde-547734ac251d,3HR9T87HN01,63,01HQP4D4ND5DGQ95P9ZYWKAYPH,2023-09-21,pending,Venmo
65aeb37b-bf13-4cbb-911e-0d6063dcf85c,7DV8KM4QE54,84,01HQP4D6M5N0XP4R9NZZJAF5R5,2023-10-08,in progress,PayPal
665c0b45-46b4-43bf-a782-adda0f0d9b32,6JA8KA1DH33,90,01HQP4D6KPQV8N13B9NX37PZ7V,2023-06-30,completed,credit card
67b7e9df-f4cf-4e11-8b5d-ce1d6f6f3eb8,4UD0GJ2CP77,67,01HQP4D6QPZC5DVTN72QAZ7PQK,2023-02-28,cancelled,PayPal
67d2aaf4-fbcf-4308-b87e-5fc362750364,9WD3W08JN83,63,01HQP4D4WC58BHP4B380RV10S1,2023-02-27,failed,Apple Pay
6866517a-7e34-41fc-8854-c8a27c03cd06,2TY0MT9KQ10,86,01HQP4D5ADG024W0B01ZJKGDWA,2023-05-26,cancelled,credit card
68f567c3-705a-4fa6-8f68-c27eab4875c5,6EW8P82DX52,79,01HQP4D4WQ0BNCPCZ9VTXSX17N,2023-12-01,pending,debit card
69124581-6c62-44e0-ac45-cf2306178fcc,2RC7Y26TM64,93,01HQP4D6P4NPDXRNPWZJWSP8K4,2023-04-23,pending,Google Pay
69a80957-75ae-4ac2-a124-364bed3ea536,6R31D53AQ14,27,01HQP4D6PK41GC568FNYH0HD7H,2023-06-05,in progress,PayPal
69e4c92f-421a-4176-b1d1-dacce88e46c8,3D28T37MH89,42,01HQP4D4WEVR0VZ4HCREKMMAA3,2023-04-17,cancelled,credit card
6a7d2792-7723-4657-b17f-bdd63f59ae4b,8G91U37YX34,28,01HQP4D6PZNPS3B58RNHY06J7Y,2023-12-18,failed,Venmo
6b1ddbc3-2067-4ee1-ae33-4841815504c5,9KX3R82XH17,39,01HQP4D6KPQV8N13B9NX37PZ7V,2023-04-15,pending,Apple Pay
6b515a5a-75c9-4e92-a255-6ab5175b047f,3UQ6JC1FJ55,17,01HQP4D6G63QYFEPS3ZG06VKXA,2023-08-29,in progress,Google Pay
6c3ac051-9d6a-43e2-89d8-f98df4258976,8WX9T98EC83,64,01HQP4D4KWJN8EV22YYYREK0R9,2023-09-01,failed,Apple Pay
6d49a3df-dc8f-411b-8f3b-df5dd179e661,4EX0MU5PX82,95,01HQP4D6M5N0XP4R9NZZJAF5R5,2023-08-27,completed,debit card
6f1db5d2-a1d6-446d-a6a7-fc5675108534,4WA0YY7HX63,87,01HQP4D6QPZC5DVTN72QAZ7PQK,2024-02-12,cancelled,PayPal
6f41ce41-96f5-4abd-8d76-dfc6f7e0a14f,2XC2TQ0WJ43,25,01HQP4D4N1Q2PAPXNDJ6VXBTAJ,2023-06-08,completed,PayPal
704d3657-406b-4ad3-85d3-1b61fe990b1c,6MT0UY8TQ82,90,01HQP4D6QJX1QXBMPQHVM7DCAW,2024-02-26,pending,PayPal
704f3a2e-e0d0-4c08-98ac-a48158502555,8UD1QJ9NF11,62,01HQP4D6M89EEBBXVCCQCAW54D,2023-07-13,completed,Google Pay
7151b477-834c-448b-b73b-f5899f6a3422,5CW2Q80YT56,91,01HQP4D798WSB8VNPPPHYSPHYY,2023-07-27,completed,Venmo
72ca6b30-55d0-4909-b3ec-7a224b60d22b,7VE3N87RX07,88,01HQP4D6P4NPDXRNPWZJWSP8K4,2024-02-01,in progress,PayPal
754bfff9-261d-4029-8343-ccef21fa40db,3T51WE8RV59,11,01HQP4D5BF68E5KBK27ABBX044,2023-03-28,completed,PayPal
774a7731-7145-4e52-aed9-b949b588199f,7M38VY0DM42,91,01HQP4D6KY2CW66JYK1G4J5S75,2023-10-13,pending,credit card
777c56b8-009b-430d-b9e6-c122bdadca17,4PR1W64RM57,20,01HQP4D78WKYWDEGCJE8SH61MC,2023-11-19,failed,debit card
79018152-8014-45a4-abcc-1dc7efdcc072,9XP9JR9XM70,46,01HQP4D6P5WBMB22JXPW1FXS80,2023-10-12,in progress,Google Pay
7936fcbf-e133-4175-aa86-18e4acb76acc,1VA4GW7TK38,27,01HQP4D4WJA58B23DAWVK53JC8,2023-06-25,completed,credit card
7995aea4-1e1e-478a-ba97-7e3fe1e375e8,1D54NM0XV43,6,01HQP4D6MR8QKN37ND0CSF3XSB,2023-03-10,cancelled,Google Pay
79d18d75-3aaa-4ab5-b30a-e779d2505319,6K49P59MK21,52,01HQP4D5AMWZ4JY5QG1YSDQ2AZ,2024-01-08,cancelled,debit card
7b1a1f9a-4f86-43bd-b98d-d915272cdace,6NJ9KW1AG66,61,01HQP4D6MNYY20GXV58A6D6GJW,2023-11-10,completed,Venmo
7b93be0b-618b-47da-9085-e95e5ed066ec,5QM6RD9XU64,13,01HQP4D6MQJYMEWE8YT3TRZVBX,2023-11-18,failed,credit card
7c3e08de-f9e5-4691-abad-1af10a515a89,3N92UU3KG10,15,01HQP4D6QCVYC8C5YEGSZD8WF1,2024-01-03,in progress,Venmo
7ced5df6-da67-446a-b955-dc55c6dcaafd,1FU3M00TU09,7,01HQP4D6M89EEBBXVCCQCAW54D,2024-01-29,in progress,debit card
7cfb751e-0eaf-46d0-96e5-1460697417ff,3GC8AY4NP35,21,01HQP4D5BV1M902CXNZ1HZHSP8,2023-06-05,failed,debit card
